-16.592622167642745	-0.004319008952931697
105.79379121414834	-0.0019867179975878503
228.18020459593941	-0.0017409464755979323
350.5666179777305	0.002079396837890248
472.9530313595216	0.002233335483109158
595.3394447413127	0.0043939259906079576
717.7258581231038	0.003609991910917069
840.1122715048949	0.002725032232655693
962.498684886686	0.0007573690021453959
1084.8850982684771	-0.0013705282935477239
1207.2715116502682	-0.0030600502730392326
1329.6579250320592	-0.004232835028807025
1452.0443384138503	-0.003233731537687704
1574.4307517956413	-0.0032471884207072844
1696.8171651774326	0.0003045544403817783
1819.2035785592236	0.000615828347626531
1941.5899919410147	0.0038357290778046277
2063.976405322806	0.0035391980286629873
2186.362818704597	0.003915456760648961
2308.749232086388	0.002406411724593944
2431.135645468179	0.00046984080180133937
2553.52205884997	-0.0016513817634328637
2675.908472231761	-0.003379141721512437
2798.294885613552	-0.0037394225563559323
2920.6812989953432	-0.004177386932942397
3043.0677123771343	-0.0014762687376652657
3165.4541257589253	-0.001185500962427508
3287.840539140717	0.0025868131479248853
3410.226952522508	0.002655505884042891
3532.613365904299	0.004405106086798592
3654.99977928609	0.0034482027241134203
3777.386192667881	0.0022313515252378032
3899.772606049672	0.0001660172125332629
4022.159019431463	-0.0019214647292634694
4144.545432813255	-0.0033622285636611725
4266.931846195045	-0.004347810535354835
4389.318259576837	-0.0029050892176568487
4511.704672958627	-0.0028168041039470537
4634.091086340419	0.0008886749998753889
4756.477499722209	0.0011685176600320646
